source_shop,page,artist,title,format,url,ean,price_current,price_original,raw_name,description_snippet,scraped_at
dgmoutlet,20,K3,10.000 Luchtballonnen,LP,https://www.dgmoutlet.nl/k3-10.000-luchtballonnen-lp/5051083215022,5051083215022,22.99,32.99,K3 - 10.000 Luchtballonnen (LP),"LPStandard Edition1 stuk(s)Introductie: 2025-05-09 10.000 Luchtballonnen is een popalbum van de Belgische-Nederlandse meidengroep K3. Dit album markeert een belangrijk nieuw hoofdstuk in de geschiedenis van K3, want het is hun eerste studioalbum met de vernieuwde samenstelling: de drie nieuwe leden werden gekozen via het populaire televisieprogramma K3 zoekt K3. Het album is uitgebracht als LP en vormt het veertiende studioalbum van de groep.Qua genre blijft K3 trouw aan hun basis: vrolijke, toegankelijke popmuziek die primair gericht is op een jong publiek en gezinnen. De songs zijn opgewekt, catchy en staan bekend om hun eenvoudige melodieën en positieve teksten. Kenmerkend is de energieke en kleurrijke sfeer die K3 op dit album aanhoudt, wat het herkenbaar maakt voor hun vaste publiek, maar ook aanspreekt bij een nieuwe generatie fans.Het album presenteert zich als een dubbelconcept: naast twaalf volledig nieuwe nummers bevat het ook twaalf klassiekers uit het K3-repertoire, opnieuw opgenomen door de nieuwe samenstelling. Dit zorgt voor een fris geluid, waarbij oude favorieten naast nieuwe pophits staan. De titeltrack '10.000 luchtballonnen' is een absolute blikvanger op het album. Deze track kenmerkt zich door een aanstekelijk refrein en een feestelijke boodschap, en werd niet alleen een single maar groeide uit tot een van de meest iconische nummers van de vernieuwde K3. Ook 'Jij bent de mooiste' staat op het album, een vrolijk lied waarin de thema's vriendschap en zelfvertrouwen centraal staan. Een ander opvallend nummer is 'Penguins', een speels lied dat goed bij het jeugdige en luchtige karakter van K3 past.K3’s album werd in het releasejaar een groot succes in Vlaanderen en Nederland. Het debuteerde op de eerste plaats in de Belgische albumlijst en bereikte de tweede positie in Nederland, en het album verkreeg de hoogste onderscheidingen qua verkoop in België en Nederland. Deze LP is een muzikale viering van de groep K3 in een nieuwe bezetting, die erin geslaagd is om met enerzijds vernieuwing en anderzijds herkenning een breed publiek te blijven bereiken. Hierdoor is 10.000 Luchtballonnen niet alleen een overgangsalbum, maar ook een viering van het blijvende popfenomeen dat K3 tot op heden vertegenwoordigt.Tracklist 11. 10.000 Luchtballonnen - K32. Kusjessoldaten - K33. Als Het Binnenregent - K34. Jodelee - K35. Kus Van De Juf - K36. Jij Bent De Bom! - K3Tracklist 21. Rettettet - K32. Lila Liedjesland - K33. Woef! - K34. Do Do Do You Love Me - K35. Mami Bisou - K36. Meisjesdag - K3",2026-03-15T11:55:34.549548+00:00
dgmoutlet,20,Kaleo,Mixed Emotions,Blue & Black Opaque Marble Vinyl,https://www.dgmoutlet.nl/kaleo-mixed-emotions-blue-black-opaque-marble-vinyl/075678608711,075678608711,31.99,40.87,Kaleo - Mixed Emotions (Blue & Black Opaque Marble Vinyl),"LP Coloured Vinyl 1 stuk(s) Introductie: 2025-05-09 Productbeschrijving Mixed Emotions van Kaleo, met release datum 9 mei 2025.Deze versie van Mixed Emotions verschijnt als een 1xLP. Tracklist 1. Kaleo - Bloodline 2. Kaleo - USA Today 3. Kaleo - Rock N Roller 4. Kaleo - Run No More 5. Kaleo - Back Door 6. Kaleo - Lonely Cowboy 7. Kaleo - The Good Die Young 8. Kaleo - Legacy 9. Kaleo - Memoirs 10. Kaleo - Sofðu Unga Ástin Mín",2026-03-15T11:55:34.549548+00:00
dgmoutlet,20,Kamelot,Ascension,1995 - 1998 - 5 LP - Coloured Vinyl,https://www.dgmoutlet.nl/kamelot-ascension-1995-1998-5-lp-coloured-vinyl/4099964154580,4099964154580,90.00,110.00,Kamelot - Ascension (1995 - 1998) (5 LP) (Coloured Vinyl),"LPColoured Vinyl5 stuk(s)Introductie: 2025-09-19ProductbeschrijvingKamelot – Ascension (1995–1998) is een compilatiealbum dat de eerste drie albums van de band – Eternity, Dominion en Siege Perilous – samenbrengt in een gelimiteerde 5 LP boxset op gekleurd vinyl. Dit verzamelwerk bestaat uit geremasterde versies van de oorspronkelijke albums, waardoor het vroege geluid van Kamelot in een nieuw jasje wordt gepresenteerd. Het album is uitgebracht in 2025.Qua genre beweegt Ascension zich tussen melodische power metal en symfonische metal. In deze periode ontwikkelde Kamelot zich van een band met duidelijke invloeden uit de klassieke US power metal richting een meer Europese, symfonische benadering, die later kenmerkend zou worden voor hun stijl. De samenstelling van de band en de vocale aanpak veranderen binnen deze verzameling, wat het groeiproces van de band goed laat horen.Naast de muziek bevat deze box een luxe uitvoering met extra’s zoals essays, foto’s en bandcommentaar, wat een diepere inkijk geeft in de bandgeschiedenis en het creatieproces. De release is niet alleen een historisch document voor liefhebbers van het genre, maar ook een visueel en auditief eerbetoon aan Kamelots beginjaren.Tracklist 11. Eternity (2025 Remaster) - Kamelot2. Black Tower (2025 Remaster) - Kamelot3. Call Of The Sea (2025 Remaster) - Kamelot4. Proud Nomad (2025 Remaster) - Kamelot5. Red Sands (2025 Remaster) - Kamelot6. One Of The Hunted (2025 Remaster) - Kamelot7. Fire Within (2025 Remaster) - KamelotTracklist 21. Warbird (2025 Remaster) - Kamelot2. What About Me (2025 Remaster) - Kamelot3. Etude Jongleur (2025 Remaster) - Kamelot4. The Gleeman (2025 Remaster) - KamelotTracklist 31. Ascension (2025 Remaster) - Kamelot2. Heaven (2025 Remaster) - Kamelot3. Rise Again (2025 Remaster) - Kamelot4. One Day I'll Win (2025 Remaster) - Kamelot5. We Are Not Separate (2025 Remaster) - Kamelot6. Birth Of A Hero (2025 Remaster) - Kamelot7. Creation (2025 Remaster) - Kamelot8. Sin (2025 Remaster) - Kamelot9. Song Of Roland (2025 Remaster) - Kamelot10. Crossing Two Rivers (2025 Remaster) - Kamelot11. Troubled Mind (2025 Remaster) - KamelotTracklist 41. Providence (2025 Remaster) - Kamelot2. Millennium (2025 Remaster) - Kamelot3. King's Eyes (2025 Remaster) - Kamelot4. Expedition (2025 Remaster) - Kamelot5. Where I Reign (2025 Remaster) - Kamelot6. Rhydin (2025 Remaster) - Kamelot7. Parting Visions (2025 Remaster) - Kamelot8. Once A Dream (2025 Remaster) - KamelotTracklist 51. Irea (2025 Remaster) - Kamelot2. Siege (2025 Remaster) - Kamelot3. We Three Kings (2025 Remaster) - Kamelot4. One Day (2025 Remaster) - Kamelot",2026-03-15T11:55:34.549548+00:00
dgmoutlet,20,Kampfar,Til Klovers Takt LP,LP,https://www.dgmoutlet.nl/kampfar-til-klovers-takt-lp/AS7072805008690,7072805008690,27.95,42.99,Kampfar - Til Klovers Takt LP,"LP Standard Edition 1 stuk(s) Introductie: 2022-12-09 Productbeschrijving Til Klovers Takt is een album dat op de schouders staat van alles wat eraan voorafging in de Kampfar-catalogus. Het haalt net zoveel inspiratie uit het eerste nummer dat 28 jaar geleden werd geschreven als op een andere periode in het verleden van de band. De omgeving van Hemsedal en Hallingdal met hun rijke geschiedenis en ontzagwekkende natuur vormt de achtergrond voor de verhalen die in de zes hoofdstukken worden verteld en beïnvloedt de tonale en ritmische benadering van de liedjes. Het resultaat is een fijn afgestemd album waar elk stuk zijn eigen stem en zijn eigen sfeer heeft, waar niets toevallig is en waar de band, nadat ze alle aspecten van het opnameproces onder controle had, in staat was om precies het album te maken dat ze wilden maken. laat los. Til Klovers Takt is het hoogtepunt van vier levenservaring in songwriting en muzikaliteit, gekoppeld aan de honger om het volgende werk altijd het beste te maken, het is het beeld van een band in hun bloei Tracklist 1. Kampfar - Lausdans Under Sternene 2. Kampfar - Urkraft",2026-03-15T11:55:34.549548+00:00
dgmoutlet,20,Kasabian,Empire LP Coloured Vinyl,National Album Day 2025,https://www.dgmoutlet.nl/kasabian-empire-national-album-day-2025-lp-coloured-vinyl/0198029445817,0198029445817,25.99,34.99,Kasabian - Empire (National Album Day 2025) LP Coloured Vinyl,"LPColoured Vinyl1 stuk(s)Introductie: 2025-10-18ProductbeschrijvingEmpire van Kasabian, met release datum 18 oktober 2025, bevat de volgende nummers: ""Last Trip (In Flight)"", ""Sun / Rise / Light / Flies"", ""By My Side"", ""Seek & Destroy"" en meer.Deze versie van Empire verschijnt als een 1xLP.Het product bevat een ondoorzichtig, rood vinyl.1. Empire2. Shoot The Runner3. Last Trip (In Flight)4. Me Plus One5. Sun / Rise / Light / Flies6. Apnoea7. By My Side8. Stuntman9. Seek & Destroy10. British Legion11. The Doberman",2026-03-15T11:55:34.549548+00:00
dgmoutlet,20,Kasbo,Places We Don't Know,LP,https://www.dgmoutlet.nl/kasbo-places-we-don-t-know-lp/5054429121537,5054429121537,17.99,26.99,Kasbo - Places We Don't Know (LP),LPStandard Edition1 stuk(s)Introductie: 2018-05-11 Places We Don't Know is een album van Kasbo uit 2018 en is uitgebracht onder het label Counter Records Tracklist1. Bara Du - Kasbo2. Your Tempo - Kasbo3. Aldrig Mer - Kasbo4. Roots - Kasbo5. Snow In Gothenburg - Kasbo6. Stay With Me - Kasbo7. About You - Kasbo8. Over You - Kasbo9. Bleed It Out - Kasbo10. Lay It On Me - Kasbo11. Places We Don't Know - Kasbo12. The Voice Says - Kasbo13. Allt Stod Stil (outro) - Kasbo,2026-03-15T11:55:34.549548+00:00
dgmoutlet,20,Kate Bush,The Kick Inside,LP,https://www.dgmoutlet.nl/kate-bush-the-kick-inside-lp/190295593919,190295593919,17.99,26.99,Kate Bush - The Kick Inside (LP),"LP Standard Edition 1 stuk(s) 16 november 2018 Productbeschrijving Ook mensen die nog nooit van Kate Bush hebben gehoord, kennen haar. Dat heeft natuurlijk alles te maken met haar bijzondere en bovenal zeer herkenbare stem. De wereld maakt in 1978 voor het eerst kennis met de dan 19-jarige Bush, die in dat jaar haar debuutalbum The Kick Inside uitbrengt. Alle nummers die erop staan zijn door haarzelf geschreven en gecomponeerd, sommige maakt zij zelfs al op haar 13e. Tracklist 1. Kate Bush - Moving 2. Kate Bush - The saxophone song 3. Kate Bush - Strange phenomena 4. Kate Bush - Kite 5. Kate Bush - The man with the child in his eyes 6. Kate Bush - Wuthering Heights 7. Kate Bush - James and the cold gun 8. Kate Bush - Feel it 9. Kate Bush - Oh to be in love 10. Kate Bush - L'amour looks something like you 11. Kate Bush - Them heavy people 12. Kate Bush - Room for the life 13. Kate Bush - The kick inside",2026-03-15T11:55:34.549548+00:00
dgmoutlet,20,Katherine Priddy,The Pendulum Swing Coloured Vinyl LP,LP,https://www.dgmoutlet.nl/katherine-priddy-the-pendulum-swing-coloured-vinyl-lp/0711297921069,0711297921069,29.99,44.99,Katherine Priddy - The Pendulum Swing Coloured Vinyl LP,"LP Coloured Vinyl 1 stuk(s) Introductie: 2024-02-16 Productbeschrijving Pendulum Swing van Katherine Priddy, met release datum 16 februari 2024, bevat de volgende nummers: ""First House On The Left"", ""Does She Hold You Like I Did"", ""A Boat On The River"", ""Anyway, Always"" en meer. Tracklist 1. Katherine Priddy - Returning 2. Katherine Priddy - Selah 3. Katherine Priddy - First House On the Left 4. Katherine Priddy - These Words of Mine 5. Katherine Priddy - Does She Hold You Like I Did 6. Katherine Priddy - Northern Sunrise 7. Katherine Priddy - A Boat On the River 8. Katherine Priddy - Father of Two 9. Katherine Priddy - Anyway, Always 10. Katherine Priddy - Walnut Shell 11. Katherine Priddy - Ready to Go 12. Katherine Priddy - Leaving",2026-03-15T11:55:34.549548+00:00
dgmoutlet,20,Katy Perry,143,LP,https://www.dgmoutlet.nl/katy-perry-143-lp/0602465897401,0602465897401,21.99,36.99,Katy Perry - 143 (LP),"LP Standard Edition 1 stuk(s) Introductie: 2024-09-20 Productbeschrijving 143 is een album van Katy Perry uit 2024 en is uitgebracht onder het label Capitol Tracklist 1. Woman's World - Katy Perry 2. Gimme Gimme - 21 Savage Katy Perry 3. Gorgeous - Kim Petras Katy Perry 4. I'm His, He's Mine - Doechii Katy Perry 5. Crush - Katy Perry 6. Lifetimes - Katy Perry 7. All The Love - Katy Perry 8. Nirvana - Katy Perry 9. Artificial - Jid Katy Perry 10. Truth - Katy Perry 11. Wonder - Katy Perry",2026-03-15T11:55:34.549548+00:00
dgmoutlet,20,Keane,Come Together,LP,https://www.dgmoutlet.nl/keane-come-together-lp/8719262041578,8719262041578,22.99,32.99,Keane - Come Together (LP),"LPColoured Vinyl1 stuk(s)Introductie: 2025-10-17 Come Together van Kane, met release datum 10 oktober 2025, bevat de volgende nummers: ""Something Good"", ""First Crash Overthrow"", ""This Is Not The End Of The World"", ""Tracks Of Empire"" en meer.Deze versie van Come Together verschijnt als een 1xLP. Deze release bevat (een) Boekje.Het product bevat een kristal helder vinyl. 1:Under atomic skies2:Come together3:Something good4:I love this city5:First crash overthrow6:What doesn't kill you makes you stronger7:This is not the end of the world8:Don't wake up dead9:Tracks of empire",2026-03-15T11:55:34.549548+00:00
dgmoutlet,21,Kelis,Actress Sixinium Bootleg Mix,"12"" Vinyl Single",https://www.dgmoutlet.nl/kelis-actress-sixinium-bootleg-mix-12-vinyl-single/5021392926360,5021392926360,12.99,17.99,"Kelis - Actress Sixinium Bootleg Mix (12"" Vinyl Single)","12"" Vinyl Standard Edition 1 stuk(s) Introductie: 2014-05-23 Productbeschrijving Actress Sixinium Bootleg Mix is een album van Kelis uit 2014 en is uitgebracht onder het label Ninja Tune Tracklist 1. Kelis - Rumble [Actress Sixinium Bootleg Mix] 2. Kelis - Rumble [Actress Sixinium Bootleg Mix - Instrumental] Productinformatie Drager12"" Vinyl Type uitvoeringStandard Edition Aantal stuks in verpakking1 stuk(s) Speelduur0 Mono of stereoStereo Overige kenmerken Box setNee CompilatieNee CountryGroot-Brittannië Gewicht208 g Gezongen taalEngels ImportNee Meerdere uitvoerende artiestenGeen MuziekgenreRap & Hip Hop Soort verpakkingStandaard vinyl Verpakking breedte31.5 cm Verpakking hoogte0.2 cm Verpakking lengte31.5 cm EAN EAN5021392926360",2026-03-15T11:55:39.116130+00:00
dgmoutlet,21,Kelly Clarkson,When Christmas Comes Around,LP,https://www.dgmoutlet.nl/kelly-clarkson-when-christmas-comes-around-lp/0075678639593,0075678639593,16.99,22.99,Kelly Clarkson - When Christmas Comes Around (LP),"LPStandard Edition1 stuk(s)Introductie: 2022-10-28ProductbeschrijvingWhen Christmas Comes Around van Kelly Clarkson, met release datum 28 oktober 2022.Deze versie van When Christmas Comes Around verschijnt als een 1xLP.Het product bevat een ondoorzichtig vinyl.1. Merry Christmas Baby2. It's Beginning To Look A Lot Like Christmas3. Christmas Isn't Canceled (Just You)4. Merry Christmas (To The One I Used To Know)5. Rockin' Around The Christmas Tree6. Glow7. Santa Baby8. Santa, Can't You Hear Me9. Last Christmas10. Jingle Bell Rock11. Blessed12. Christmas Come Early13. Under The Mistletoe14. All I Want For Christmas Is You15. Christmas Eve",2026-03-15T11:55:39.116130+00:00
dgmoutlet,21,Kendrick Lamar,To Pimp A Butterfly,2 LP - 10th Anniversary Edition,https://www.dgmoutlet.nl/kendrick-lamar-to-pimp-a-butterfly-2-lp-10th-anniversary-edition/AS0602478091186,0602478091186,28.99,39.99,Kendrick Lamar - To Pimp A Butterfly (2 LP) (10th Anniversary Edition),"To Pimp A Butterfly van Kendrick Lamar is een baanbrekend album binnen het genre hiphop, met sterke invloeden van jazz, funk en soul. Deze derde studioplaat van Lamar onderscheidt zich door zijn rijke muzikale gelaagdheid en diepgaande thematiek. Op de 2 LP versie van de 10th Anniversary Edition komen zowel de innovatieve producties als de krachtige teksten extra tot hun recht. Het album werd uitgebracht in het jaar 2015 en groeide al snel uit tot een invloedrijke mijlpaal binnen de moderne muziek. Lamar weet persoonlijke ervaringen te verweven met maatschappijkritiek, waarbij hij thema’s als identiteit, racisme, armoede, depressie en het worstelen met faam op poëtische wijze benadert. De productie is uitzonderlijk: samenwerkingen met prominente muzikanten als Thundercat en George Clinton zorgen voor een warm, organisch geluid. De arrangementen putten uit de rijke tradities van Afro-Amerikaanse muziek en kennen een sterke experimentele inslag. To Pimp A Butterfly bevat diverse tracks die memorabel en veelbesproken zijn geworden. 'King Kunta' springt eruit door het opzwepende funkritme en de scherpe teksten waarin Lamar zijn positie als artiest onderzoekt. 'The Blacker the Berry' is een aangrijpend, confronterend nummer waarin thema’s als raciale identiteit en de gevolgen van systemisch racisme centraal staan. Daarnaast is 'Alright' een bekend en invloedrijk lied geworden, met een positieve boodschap van hoop en doorzettingsvermogen, verpakt in een energieke, meeslepende sound. Verder zijn tracks als 'How Much a Dollar Cost' voorbeelden van Lamar’s vermogen om persoonlijke verhalen te voorzien van universele relevantie. Het album kenmerkt zich door een sterke samenhang; alle nummers dragen bij aan een groter verhaal, waardoor het geheel meer is dan de som der delen. Lamar combineert op To Pimp A Butterfly virtuoos muzikaliteit met maatschappelijk bewustzijn, wat het project tot een van de belangrijkste albums van zijn generatie maakt. Zowel de originele uitgave als de latere 10th Anniversary Edition op 2 LP blijven geliefd bij luisteraars wereldwijd, mede door de blijvende relevantie van de besproken thema’s en de innovatieve muzikale aanpak.Tracklist 11Kendrick LamarWesley's Theory2Kendrick LamarFor Free? (Interlude)3Kendrick LamarKing Kunta4Kendrick LamarInstitutionalized5Kendrick LamarThese Walls6Kendrick LamarU7Kendrick LamarAlright8Kendrick LamarFor Sale? (Interlude)9Kendrick LamarMommaTracklist 21Kendrick LamarHood Politics2Kendrick LamarHow Much A Dollar Cost3Kendrick LamarComplexion (A Zulu Love)4Kendrick LamarThe Blacker The Berry5Kendrick LamarYou Ain't Gotta Lie (Momma Said)6Kendrick LamarI (Album Version)7Kendrick LamarMortal Man",2026-03-15T11:55:39.116130+00:00
dgmoutlet,21,Kenny Barron,Sunset To Dawn,LP,https://www.dgmoutlet.nl/kenny-barron-sunset-to-dawn-lp/0198704481987,0198704481987,32.99,42.99,Kenny Barron - Sunset To Dawn (LP),"LPStandard Edition1 stuk(s)Introductie: 2025-10-17Sunset to Dawn van Kenny Barron verscheen als LP in het jaar 1973 en markeert zijn debuut als bandleider na een succesvolle carrière als gewaardeerd sideman. Dit album is diepgeworteld in de jazztraditie en beweegt zich binnen het genre jazz, waar het een brug slaat tussen post-bop, spirituele jazz en invloeden uit de latin en funk. Barrons pianospel is lyrisch en expressief; zijn benadering verenigt virtuoze techniek met een warme, beschouwende toon. Het album is doordrenkt van de vrijheid en het creatieve experiment dat de vroege jaren zeventig kenmerkte, vooral in steden als Philadelphia, waar Barron zijn eigen muzikale stem ontwikkelde. De sfeer is zowel intiem als energiek, wat het album tot een boeiende luisterervaring maakt, niet alleen voor jazzliefhebbers maar ook voor luisteraars die op zoek zijn naar diepgang en avontuur binnen muziek. Sunset to Dawn blijft, zelfs na tientallen jaren, actueel klinken. De muzikale reis die Barron hier aanbiedt, wordt gedragen door een sterke ritmesectie en subtiele percussie, en blijft een statement van artistieke onafhankelijkheid in de jazz.Side AA1. SunsetA2. A FlowerA3. Swamp DemonSide BB1. Al-KifhaB2. Delores St. S.F.B3. Dawn",2026-03-15T11:55:39.116130+00:00
